x_real, x_imag, y_real, y_imag
-2.231207270883506233e+00,0.000000000000000000e+00,-1.368934828359498868e+00,9.587428247583351659e-01
-2.188981230609698070e+00,0.000000000000000000e+00,-1.367711444839360801e+00,9.529013157296912784e-01
-2.104744086694603666e+00,0.000000000000000000e+00,-1.366502698394194582e+00,9.470881063868312744e-01
-1.993774228019847605e+00,0.000000000000000000e+00,-1.365308374226009036e+00,9.413028989702496574e-01
-1.880748558860538822e+00,0.000000000000000000e+00,-1.364128261673369646e+00,9.355453992330271529e-01
-1.793659251210434569e+00,0.000000000000000000e+00,-1.362962154116129865e+00,9.298153163927318499e-01
-1.756810588599365675e+00,0.000000000000000000e+00,-1.361809848881113227e+00,9.241123630726502114e-01
-1.784339171273507940e+00,0.000000000000000000e+00,-1.360671147150098736e+00,9.184362552675278124e-01
-1.875612751022313507e+00,0.000000000000000000e+00,-1.359545853878416866e+00,9.127867122818305035e-01
-2.013509314002073225e+00,0.000000000000000000e+00,-1.358433777701638645e+00,9.071634566895929730e-01
-2.166025798428824700e+00,0.000000000000000000e+00,-1.357334730856541771e+00,9.015662142859690587e-01
-2.291020385188567765e+00,0.000000000000000000e+00,-1.356248529100522404e+00,8.959947140415138733e-01
-2.343277223533161813e+00,0.000000000000000000e+00,-1.355174991631697301e+00,8.904486880563982076e-01
-2.282615996607466613e+00,0.000000000000000000e+00,-1.354113941012608846e+00,8.849278715140818097e-01
-2.081541212360920046e+00,0.000000000000000000e+00,-1.353065203093765323e+00,8.794320026396902357e-01
-1.730982630250177179e+00,0.000000000000000000e+00,-1.352028606944202238e+00,8.739608226555617421e-01
-1.243009996182527388e+00,0.000000000000000000e+00,-1.351003984777374045e+00,8.685140757375546805e-01
-6.499510915353301499e-01,0.000000000000000000e+00,-1.349991171885315921e+00,8.630915089749870983e-01
-4.162561155827824448e-15,0.000000000000000000e+00,-1.348990006568903111e+00,8.576928723259165110e-01
6.499510915353462481e-01,0.000000000000000000e+00,-1.348000330074341502e+00,8.523179185778866351e-01
1.243009996182510069e+00,0.000000000000000000e+00,-1.347021986526969695e+00,8.469664033080501753e-01
1.730982630250189835e+00,0.000000000000000000e+00,-1.346054822871878720e+00,8.416380848424640515e-01
2.081541212360912496e+00,0.000000000000000000e+00,-1.345098688811963150e+00,8.363327242172839959e-01
2.282615996607473718e+00,0.000000000000000000e+00,-1.344153436749160324e+00,8.310500851393545219e-01
2.343277223533168030e+00,0.000000000000000000e+00,-1.343218921726940795e+00,8.257899339491809876e-01
2.291020385188555775e+00,0.000000000000000000e+00,-1.342295001375577890e+00,8.205520395829923874e-01
2.166025798428822036e+00,0.000000000000000000e+00,-1.341381535853114260e+00,8.153361735336623894e-01
2.013509314002081663e+00,0.000000000000000000e+00,-1.340478387797737314e+00,8.101421098211156746e-01
1.875612751022316615e+00,0.000000000000000000e+00,-1.339585422274459869e+00,8.049696249480131627e-01
1.784339171273509494e+00,0.000000000000000000e+00,-1.338702506721347163e+00,7.998184978683084978e-01
1.756810588599361900e+00,0.000000000000000000e+00,-1.337829510903553398e+00,7.946885099533238517e-01
1.793659251210427019e+00,0.000000000000000000e+00,-1.336966306863046405e+00,7.895794449563542372e-01
1.880748558860536601e+00,0.000000000000000000e+00,-1.336112768873557233e+00,7.844910889783367480e-01
1.993774228019844941e+00,0.000000000000000000e+00,-1.335268773392650044e+00,7.794232304360844132e-01
2.104744086694596561e+00,0.000000000000000000e+00,-1.334434199019715717e+00,7.743756600280908842e-01
2.188981230609694073e+00,0.000000000000000000e+00,-1.333608926449334264e+00,7.693481707012779225e-01
2.231207270883505345e+00,0.000000000000000000e+00,-1.332792838429875504e+00,7.643405576254713729e-01
2.229456069258413553e+00,0.000000000000000000e+00,-1.331985819726058784e+00,7.593526181507843642e-01
2.196005658736544408e+00,0.000000000000000000e+00,-1.331187757068186484e+00,7.543841517883653758e-01
2.155112215176743007e+00,0.000000000000000000e+00,-1.330398539125391633e+00,7.494349601731395971e-01
2.137969702674952011e+00,0.000000000000000000e+00,-1.329618056458371056e+00,7.445048470355397630e-01
2.175878434967364328e+00,0.000000000000000000e+00,-1.328846201483440348e+00,7.395936181709017454e-01
2.292976771886955589e+00,0.000000000000000000e+00,-1.328082868437164166e+00,7.347010814137004964e-01
2.500000000000003997e+00,0.000000000000000000e+00,-1.327327953338961475e+00,7.298270466058935924e-01
2.790356546216665290e+00,0.000000000000000000e+00,-1.326581353959469745e+00,7.249713255698662095e-01
3.139385783170808075e+00,0.000000000000000000e+00,-1.325842969780650193e+00,7.201337320778780082e-01
3.507063914532328575e+00,0.000000000000000000e+00,-1.325112701965732498e+00,7.153140818326662043e-01
3.843768066180768272e+00,0.000000000000000000e+00,-1.324390453329815642e+00,7.105121924281672108e-01
4.098118691326859242e+00,0.000000000000000000e+00,-1.323676128298327814e+00,7.057278833345632663e-01
4.225509526114954895e+00,0.000000000000000000e+00,-1.322969632886284774e+00,7.009609758659243184e-01
4.195781772340879456e+00,0.000000000000000000e+00,-1.322270874663053597e+00,6.962112931557993267e-01
3.998635335541741664e+00,0.000000000000000000e+00,-1.321579762722102425e+00,6.914786601308159364e-01
3.645770572246189722e+00,0.000000000000000000e+00,-1.320896207652508147e+00,6.867629034876381322e-01
3.169344732604789439e+00,0.000000000000000000e+00,-1.320220121511946898e+00,6.820638516669159657e-01
2.616997664229918641e+00,0.000000000000000000e+00,-1.319551417797455883e+00,6.773813348287487379e-01
2.044325718339036868e+00,0.000000000000000000e+00,-1.318890011419285857e+00,6.727151848305609194e-01
1.506144121470755159e+00,0.000000000000000000e+00,-1.318235818673076487e+00,6.680652352003900729e-01
1.048090065904155432e+00,0.000000000000000000e+00,-1.317588757215859552e+00,6.634313211169373670e-01
7.000422464373721176e-01,0.000000000000000000e+00,-1.316948746038703488e+00,6.588132793841148249e-01
4.724828284505042664e-01,0.000000000000000000e+00,-1.316315705443759976e+00,6.542109484104468020e-01
3.563716934967957606e-01,0.000000000000000000e+00,-1.315689557018977496e+00,6.496241681842092053e-01
3.264458837311789430e-01,0.000000000000000000e+00,-1.315070223614561051e+00,6.450527802555265922e-01
3.472237666766219144e-01,0.000000000000000000e+00,-1.314457629320845644e+00,6.404966277097547955e-01
3.805029640171649907e-01,0.000000000000000000e+00,-1.313851699443045806e+00,6.359555551506694826e-01
3.928853613568912828e-01,0.000000000000000000e+00,-1.313252360483749825e+00,6.314294086762667346e-01
3.618884183928005593e-01,0.000000000000000000e+00,-1.312659540115292511e+00,6.269180358613203330e-01
2.795026479790935214e-01,0.000000000000000000e+00,-1.312073167164753196e+00,6.224212857310067459e-01
1.525713172056260558e-01,0.000000000000000000e+00,-1.311493171588410833e+00,6.179390087505268747e-01
7.472202416708619642e-15,0.000000000000000000e+00,-1.310919484453800354e+00,6.134710567950674154e-01
-1.525713172056221978e-01,0.000000000000000000e+00,-1.310352037920313961e+00,6.090172831357533179e-01
-2.795026479790927443e-01,0.000000000000000000e+00,-1.309790765218141750e+00,6.045775424208827964e-01
-3.618884183928000597e-01,0.000000000000000000e+00,-1.309235600630525687e+00,6.001516906545114605e-01
-3.928853613568930037e-01,0.000000000000000000e+00,-1.308686479475242859e+00,5.957395851785172169e-01
-3.805029640171609384e-01,0.000000000000000000e+00,-1.308143338085688834e+00,5.913410846544160382e-01
-3.472237666766198050e-01,0.000000000000000000e+00,-1.307606113793603919e+00,5.869560490452592205e-01
-3.264458837311877137e-01,0.000000000000000000e+00,-1.307074744911083553e+00,5.825843395988878903e-01
-3.563716934967904870e-01,0.000000000000000000e+00,-1.306549170717467678e+00,5.782258188261989451e-01
-4.724828284504973275e-01,0.000000000000000000e+00,-1.306029331432240426e+00,5.738803504883803752e-01
-7.000422464373633469e-01,0.000000000000000000e+00,-1.305515168215005017e+00,5.695477995793849502e-01
-1.048090065904144774e+00,0.000000000000000000e+00,-1.305006623133987631e+00,5.652280323029232889e-01
-1.506144121470743613e+00,0.000000000000000000e+00,-1.304503639157925665e+00,5.609209160637722569e-01
-2.044325718339024434e+00,0.000000000000000000e+00,-1.304006160141733428e+00,5.566263194472524933e-01
-2.616997664229906650e+00,0.000000000000000000e+00,-1.303514130807732929e+00,5.523441122033536654e-01
-3.169344732604765458e+00,0.000000000000000000e+00,-1.303027496733959012e+00,5.480741652300247235e-01
-3.645770572246180841e+00,0.000000000000000000e+00,-1.302546204337523772e+00,5.438163505593922586e-01
-3.998635335541735891e+00,0.000000000000000000e+00,-1.302070200862620375e+00,5.395705413399487504e-01
-4.195781772340883009e+00,0.000000000000000000e+00,-1.301599434365636077e+00,5.353366118242388616e-01
-4.225509526114961112e+00,0.000000000000000000e+00,-1.301133853702208576e+00,5.311144373494316451e-01
-4.098118691326849472e+00,0.000000000000000000e+00,-1.300673408513339346e+00,5.269038943259134467e-01
-3.843768066180773602e+00,0.000000000000000000e+00,-1.300218049212777283e+00,5.227048602207093886e-01
-3.507063914532326798e+00,0.000000000000000000e+00,-1.299767726975009197e+00,5.185172135445810238e-01
-3.139385783170815181e+00,0.000000000000000000e+00,-1.299322393722833313e+00,5.143408338349568787e-01
-2.790356546216653300e+00,0.000000000000000000e+00,-1.298882002112817791e+00,5.101756016457530407e-01
-2.500000000000010658e+00,0.000000000000000000e+00,-1.298446505528308759e+00,5.060213985282664417e-01
-2.292976771886947152e+00,0.000000000000000000e+00,-1.298015858061570604e+00,5.018781070227795738e-01
-2.175878434967369213e+00,0.000000000000000000e+00,-1.297590014508872125e+00,4.977456106413711279e-01
-2.137969702674956896e+00,0.000000000000000000e+00,-1.297168930353108429e+00,4.936237938545307014e-01
-2.155112215176745671e+00,0.000000000000000000e+00,-1.296752561758766742e+00,4.895125420806420991e-01
-2.196005658736546184e+00,0.000000000000000000e+00,-1.296340865555820621e+00,4.854117416706980048e-01
-2.229456069258414885e+00,0.000000000000000000e+00,-1.295933799232298789e+00,4.813212798953512284e-01
-2.231207270883505345e+00,0.000000000000000000e+00,-1.295531320924739216e+00,4.772410449333948090e-01
-2.188981230609699846e+00,0.000000000000000000e+00,-1.295133389405706659e+00,4.731709258584460009e-01
-2.104744086694607219e+00,0.000000000000000000e+00,-1.294739964074457239e+00,4.691108126263874301e-01
-1.993774228019844497e+00,0.000000000000000000e+00,-1.294351004948524730e+00,4.650605960635023628e-01
-1.880748558860535713e+00,0.000000000000000000e+00,-1.293966472653299560e+00,4.610201678550440718e-01
-1.793659251210437899e+00,0.000000000000000000e+00,-1.293586328412426045e+00,4.569894205311844093e-01
-1.756810588599367673e+00,0.000000000000000000e+00,-1.293210534039789694e+00,4.529682474584215690e-01
-1.784339171273507052e+00,0.000000000000000000e+00,-1.292839051929208782e+00,4.489565428251072188e-01
-1.875612751022314395e+00,0.000000000000000000e+00,-1.292471845046905266e+00,4.449542016308740688e-01
-2.013509314002070116e+00,0.000000000000000000e+00,-1.292108876921912675e+00,4.409611196768157271e-01
-2.166025798428821147e+00,0.000000000000000000e+00,-1.291750111638808818e+00,4.369771935520183614e-01
-2.291020385188563768e+00,0.000000000000000000e+00,-1.291395513828374586e+00,4.330023206231088384e-01
-2.343277223533170694e+00,0.000000000000000000e+00,-1.291045048659646088e+00,4.290363990252328286e-01
-2.282615996607464837e+00,0.000000000000000000e+00,-1.290698681832392891e+00,4.250793276487740968e-01
-2.081541212360920490e+00,0.000000000000000000e+00,-1.290356379570403389e+00,4.211310061302668828e-01
-1.730982630250176069e+00,0.000000000000000000e+00,-1.290018108610424763e+00,4.171913348408033961e-01
-1.243009996182522725e+00,0.000000000000000000e+00,-1.289683836199325473e+00,4.132602148770241346e-01
-6.499510915353359231e-01,0.000000000000000000e+00,-1.289353530082146371e+00,4.093375480493444130e-01
-1.028703311283776664e-14,0.000000000000000000e+00,-1.289027158498944114e+00,4.054232368740802173e-01
6.499510915353161611e-01,0.000000000000000000e+00,-1.288704690175285439e+00,4.015171845613165758e-01
1.243009996182537602e+00,0.000000000000000000e+00,-1.288386094316923414e+00,3.976192950038472951e-01
1.730982630250187171e+00,0.000000000000000000e+00,-1.288071340600676740e+00,3.937294727723537058e-01
2.081541212360911608e+00,0.000000000000000000e+00,-1.287760399170297054e+00,3.898476231002905301e-01
2.282615996607460840e+00,0.000000000000000000e+00,-1.287453240628236406e+00,3.859736518785394921e-01
2.343277223533158704e+00,0.000000000000000000e+00,-1.287149836031513894e+00,3.821074656429539473e-01
2.291020385188559327e+00,0.000000000000000000e+00,-1.286850156881783391e+00,3.782489715669055119e-01
2.166025798428825588e+00,0.000000000000000000e+00,-1.286554175123122867e+00,3.743980774519701793e-01
2.013509314002075001e+00,0.000000000000000000e+00,-1.286261863133908223e+00,3.705546917175701616e-01
1.875612751022321500e+00,0.000000000000000000e+00,-1.285973193721096308e+00,3.667187233930886414e-01
1.784339171273505942e+00,0.000000000000000000e+00,-1.285688140114323641e+00,3.628900821085188078e-01
1.756810588599367229e+00,0.000000000000000000e+00,-1.285406675961084488e+00,3.590686780868683758e-01
1.793659251210436123e+00,0.000000000000000000e+00,-1.285128775320387939e+00,3.552544221329161367e-01
1.880748558860524611e+00,0.000000000000000000e+00,-1.284854412657924660e+00,3.514472256283376339e-01
1.993774228019849382e+00,0.000000000000000000e+00,-1.284583562839946014e+00,3.476470005191674151e-01
2.104744086694603666e+00,0.000000000000000000e+00,-1.284316201129275914e+00,3.438536593101213512e-01
2.188981230609697626e+00,0.000000000000000000e+00,-1.284052303178111254e+00,3.400671150561214162e-01
2.231207270883504901e+00,0.000000000000000000e+00,-1.283791845025311851e+00,3.362872813518722470e-01
2.229456069258413109e+00,0.000000000000000000e+00,-1.283534803090545129e+00,3.325140723281678756e-01
2.196005658736535970e+00,0.000000000000000000e+00,-1.283281154168341542e+00,3.287474026385508452e-01
2.155112215176746560e+00,0.000000000000000000e+00,-1.283030875425907213e+00,3.249871874549865591e-01
2.137969702674956896e+00,0.000000000000000000e+00,-1.282783944394818132e+00,3.212333424577689112e-01
2.175878434967369213e+00,0.000000000000000000e+00,-1.282540338970443061e+00,3.174857838315849889e-01
2.292976771886956477e+00,0.000000000000000000e+00,-1.282300037404556781e+00,3.137444282526651307e-01
2.500000000000003109e+00,0.000000000000000000e+00,-1.282063018301816237e+00,3.100091928849244560e-01
2.790356546216643530e+00,0.000000000000000000e+00,-1.281829260617104893e+00,3.062799953711462519e-01
3.139385783170815181e+00,0.000000000000000000e+00,-1.281598743648343586e+00,3.025567538249556154e-01
3.507063914532323690e+00,0.000000000000000000e+00,-1.281371447034830080e+00,2.988393868250075469e-01
3.843768066180764276e+00,0.000000000000000000e+00,-1.281147350750949876e+00,2.951278134062558234e-01
4.098118691326843255e+00,0.000000000000000000e+00,-1.280926435106047201e+00,2.914219530528873170e-01
4.225509526114956671e+00,0.000000000000000000e+00,-1.280708680735511251e+00,2.877217256923184641e-01
4.195781772340879456e+00,0.000000000000000000e+00,-1.280494068599189017e+00,2.840270516873395490e-01
3.998635335541744329e+00,0.000000000000000000e+00,-1.280282579981631308e+00,2.803378518285544185e-01
3.645770572246194607e+00,0.000000000000000000e+00,-1.280074196480588178e+00,2.766540473286956958e-01
3.169344732604781445e+00,0.000000000000000000e+00,-1.279868900009969224e+00,2.729755598144643081e-01
2.616997664229890219e+00,0.000000000000000000e+00,-1.279666672792862059e+00,2.693023113204977559e-01
2.044325718339041753e+00,0.000000000000000000e+00,-1.279467497360121442e+00,2.656342242828433342e-01
1.506144121470758712e+00,0.000000000000000000e+00,-1.279271356545207183e+00,2.619712215313860781e-01
1.048090065904179191e+00,0.000000000000000000e+00,-1.279078233482067617e+00,2.583132262841516535e-01
7.000422464373565745e-01,0.000000000000000000e+00,-1.278888111601688138e+00,2.546601621403326021e-01
4.724828284505024900e-01,0.000000000000000000e+00,-1.278700974628677045e+00,2.510119530738279536e-01
3.563716934967925409e-01,0.000000000000000000e+00,-1.278516806578849696e+00,2.473685234266334021e-01
3.264458837311876582e-01,0.000000000000000000e+00,-1.278335591754482081e+00,2.437297979026471495e-01
3.472237666766219144e-01,0.000000000000000000e+00,-1.278157314743681994e+00,2.400957015613327528e-01
3.805029640171627148e-01,0.000000000000000000e+00,-1.277981960415353058e+00,2.364661598122648201e-01
3.928853613568932812e-01,0.000000000000000000e+00,-1.277809513918115147e+00,2.328410984075413026e-01
3.618884183928017806e-01,0.000000000000000000e+00,-1.277639960676758335e+00,2.292204434354996323e-01
2.795026479790889140e-01,0.000000000000000000e+00,-1.277473286388059570e+00,2.256041213171853244e-01
1.525713172056169242e-01,0.000000000000000000e+00,-1.277309477021288053e+00,2.219920587953829738e-01
-2.573615220119206616e-15,0.000000000000000000e+00,-1.277148518812693645e+00,2.183841829364094878e-01
-1.525713172056215317e-01,0.000000000000000000e+00,-1.276990398263982973e+00,2.147804211148454101e-01
-2.795026479790972962e-01,0.000000000000000000e+00,-1.276835102140450040e+00,2.111807010158264220e-01
-3.618884183928025022e-01,0.000000000000000000e+00,-1.276682617469315328e+00,2.075849506223956809e-01
-3.928853613568910608e-01,0.000000000000000000e+00,-1.276532931532629700e+00,2.039930982153244088e-01
-3.805029640171658234e-01,0.000000000000000000e+00,-1.276386031870911042e+00,2.004050723637433862e-01
-3.472237666766103681e-01,0.000000000000000000e+00,-1.276241906277375548e+00,1.968208019214880977e-01
-3.264458837311770556e-01,0.000000000000000000e+00,-1.276100542796743342e+00,1.932402160199835350e-01
-3.563716934967934846e-01,0.000000000000000000e+00,-1.275961929722907229e+00,1.896632440634844485e-01
-4.724828284504987708e-01,0.000000000000000000e+00,-1.275826055596316344e+00,1.860898157233936701e-01
-7.000422464373790010e-01,0.000000000000000000e+00,-1.275692909203745895e+00,1.825198609309870434e-01
-1.048090065904164536e+00,0.000000000000000000e+00,-1.275562479572766694e+00,1.789533098755988760e-01
-1.506144121470739172e+00,0.000000000000000000e+00,-1.275434755973420486e+00,1.753900929973122302e-01
-2.044325718339019105e+00,0.000000000000000000e+00,-1.275309727914439417e+00,1.718301409777849287e-01
-2.616997664229866682e+00,0.000000000000000000e+00,-1.275187385141697050e+00,1.682733847416528761e-01
-3.169344732604790771e+00,0.000000000000000000e+00,-1.275067717635743225e+00,1.647197554468569081e-01
-3.645770572246176400e+00,0.000000000000000000e+00,-1.274950715610861263e+00,1.611691844798013307e-01
-3.998635335541733227e+00,0.000000000000000000e+00,-1.274836369513443479e+00,1.576216034507762487e-01
-4.195781772340875904e+00,0.000000000000000000e+00,-1.274724670019534489e+00,1.540769441890166291e-01
-4.225509526114959336e+00,0.000000000000000000e+00,-1.274615608033239145e+00,1.505351387356985704e-01
-4.098118691326853025e+00,0.000000000000000000e+00,-1.274509174685708235e+00,1.469961193418463097e-01
-3.843768066180778042e+00,0.000000000000000000e+00,-1.274405361333521114e+00,1.434598184592914549e-01
-3.507063914532339233e+00,0.000000000000000000e+00,-1.274304159555960769e+00,1.399261687390414011e-01
-3.139385783170797417e+00,0.000000000000000000e+00,-1.274205561155411282e+00,1.363951030244887619e-01
-2.790356546216656408e+00,0.000000000000000000e+00,-1.274109558153914801e+00,1.328665543455400666e-01
-2.500000000000011546e+00,0.000000000000000000e+00,-1.274016142793981121e+00,1.293404559157487199e-01
-2.292976771886960918e+00,0.000000000000000000e+00,-1.273925307534335971e+00,1.258167411258312995e-01
-2.175878434967363884e+00,0.000000000000000000e+00,-1.273837045051822159e+00,1.222953435392426513e-01
-2.137969702674953343e+00,0.000000000000000000e+00,-1.273751348238159053e+00,1.187761968864755602e-01
-2.155112215176741675e+00,0.000000000000000000e+00,-1.273668210197999029e+00,1.152592350609360494e-01
-2.196005658736543076e+00,0.000000000000000000e+00,-1.273587624250727579e+00,1.117443921130636397e-01
-2.229456069258414885e+00,0.000000000000000000e+00,-1.273509583925355182e+00,1.082316022479616890e-01
-2.231207270883504901e+00,0.000000000000000000e+00,-1.273434082963132763e+00,1.047207998159613851e-01
-2.188981230609695849e+00,0.000000000000000000e+00,-1.273361115312316993e+00,1.012119193132132722e-01
-2.104744086694599225e+00,0.000000000000000000e+00,-1.273290675133254002e+00,9.770489537318383100e-02
-1.993774228019835393e+00,0.000000000000000000e+00,-1.273222756790428178e+00,9.419966276179891906e-02
-1.880748558860531938e+00,0.000000000000000000e+00,-1.273157354856334855e+00,9.069615637436534428e-02
-1.793659251210429240e+00,0.000000000000000000e+00,-1.273094464107678014e+00,8.719431123038212661e-02
-1.756810588599361900e+00,0.000000000000000000e+00,-1.273034079526822460e+00,8.369406246873722921e-02
-1.784339171273504165e+00,0.000000000000000000e+00,-1.272976196299303808e+00,8.019534534268046855e-02
-1.875612751022320168e+00,0.000000000000000000e+00,-1.272920809812635667e+00,7.669809521415871245e-02
-2.013509314002077222e+00,0.000000000000000000e+00,-1.272867915659343652e+00,7.320224755162918484e-02
-2.166025798428817151e+00,0.000000000000000000e+00,-1.272817509629133426e+00,6.970773792253126544e-02
-2.291020385188552666e+00,0.000000000000000000e+00,-1.272769587714069672e+00,6.621450199254752533e-02
-2.343277223533168918e+00,0.000000000000000000e+00,-1.272724146107222509e+00,6.272247551495269136e-02
-2.282615996607463060e+00,0.000000000000000000e+00,-1.272681181200201905e+00,5.923159433213953662e-02
-2.081541212360920934e+00,0.000000000000000000e+00,-1.272640689581425733e+00,5.574179436727177972e-02
-1.730982630250203158e+00,0.000000000000000000e+00,-1.272602668039432672e+00,5.225301162074558192e-02
-1.243009996182503851e+00,0.000000000000000000e+00,-1.272567113559389895e+00,4.876518216571668063e-02
-6.499510915353415852e-01,0.000000000000000000e+00,-1.272534023323146357e+00,4.527824214356002130e-02
-1.641150506984771042e-14,0.000000000000000000e+00,-1.272503394709673330e+00,4.179212775802909619e-02
6.499510915353106100e-01,0.000000000000000000e+00,-1.272475225293135281e+00,3.830677527380998981e-02
1.243009996182533161e+00,0.000000000000000000e+00,-1.272449512843536468e+00,3.482212100766446383e-02
1.730982630250184728e+00,0.000000000000000000e+00,-1.272426255326053024e+00,3.133810132806047477e-02
2.081541212360911608e+00,0.000000000000000000e+00,-1.272405450901899826e+00,2.785465264649644723e-02
2.282615996607462616e+00,0.000000000000000000e+00,-1.272387097924649879e+00,2.437171141734495450e-02
2.343277223533161369e+00,0.000000000000000000e+00,-1.272371194943090700e+00,2.088921412942212896e-02
2.291020385188563768e+00,0.000000000000000000e+00,-1.272357740700208240e+00,1.740709730412071110e-02
2.166025798428829141e+00,0.000000000000000000e+00,-1.272346734132884905e+00,1.392529748995485761e-02
2.013509314002077666e+00,0.000000000000000000e+00,-1.272338174371110853e+00,1.044375125705698792e-02
1.875612751022312619e+00,0.000000000000000000e+00,-1.272332060738733617e+00,6.962395194966219947e-03
1.784339171273511049e+00,0.000000000000000000e+00,-1.272328392752310577e+00,3.481165905171668129e-03
1.756810588599359013e+00,0.000000000000000000e+00,-1.272327170122149909e+00,0.000000000000000000e+00
1.793659251210432348e+00,0.000000000000000000e+00,-1.272328392752307025e+00,-3.481165905173444486e-03
1.880748558860541042e+00,0.000000000000000000e+00,-1.272332060738733617e+00,-6.962395194969772660e-03
1.993774228019840278e+00,0.000000000000000000e+00,-1.272338174371114405e+00,-1.044375125706498153e-02
2.104744086694600558e+00,0.000000000000000000e+00,-1.272346734132888457e+00,-1.392529748995130490e-02
2.188981230609697182e+00,0.000000000000000000e+00,-1.272357740700218898e+00,-1.740709730411715839e-02
2.231207270883505345e+00,0.000000000000000000e+00,-1.272371194943104911e+00,-2.088921412940081268e-02
2.229456069258415329e+00,0.000000000000000000e+00,-1.272387097924656985e+00,-2.437171141733074364e-02
2.196005658736538635e+00,0.000000000000000000e+00,-1.272405450901906931e+00,-2.785465264648934181e-02
2.155112215176747004e+00,0.000000000000000000e+00,-1.272426255326081446e+00,-3.133810132807468563e-02
2.137969702674946237e+00,0.000000000000000000e+00,-1.272449512843593311e+00,-3.482212100772130725e-02
2.175878434967371877e+00,0.000000000000000000e+00,-1.272475225293135281e+00,-3.830677527386683323e-02
2.292976771886936938e+00,0.000000000000000000e+00,-1.272503394709673330e+00,-4.179212775804330704e-02
2.500000000000001776e+00,0.000000000000000000e+00,-1.272534023323139252e+00,-4.527824214356712673e-02
2.790356546216640865e+00,0.000000000000000000e+00,-1.272567113559400553e+00,-4.876518216575220777e-02
3.139385783170810740e+00,0.000000000000000000e+00,-1.272602668039432672e+00,-5.225301162074913464e-02
3.507063914532341009e+00,0.000000000000000000e+00,-1.272640689581423956e+00,-5.574179436727177972e-02
3.843768066180759391e+00,0.000000000000000000e+00,-1.272681181200207234e+00,-5.923159433213953662e-02
4.098118691326838814e+00,0.000000000000000000e+00,-1.272724146107211851e+00,-6.272247551496334950e-02
4.225509526114964665e+00,0.000000000000000000e+00,-1.272769587714067896e+00,-6.621450199255463076e-02
4.195781772340879456e+00,0.000000000000000000e+00,-1.272817509629129873e+00,-6.970773792253837087e-02
3.998635335541746549e+00,0.000000000000000000e+00,-1.272867915659347204e+00,-7.320224755163096120e-02
3.645770572246183949e+00,0.000000000000000000e+00,-1.272920809812621457e+00,-7.669809521413029074e-02
3.169344732604755688e+00,0.000000000000000000e+00,-1.272976196299309137e+00,-8.019534534268935033e-02
2.616997664229895992e+00,0.000000000000000000e+00,-1.273034079526819795e+00,-8.369406246874788735e-02
2.044325718339068843e+00,0.000000000000000000e+00,-1.273094464107674906e+00,-8.719431123036969211e-02
1.506144121470763153e+00,0.000000000000000000e+00,-1.273157354856321533e+00,-9.069615637435646249e-02
1.048090065904180967e+00,0.000000000000000000e+00,-1.273222756790430843e+00,-9.419966276181135356e-02
7.000422464373767806e-01,0.000000000000000000e+00,-1.273290675133253114e+00,-9.770489537318383100e-02
4.724828284504823395e-01,0.000000000000000000e+00,-1.273361115312312997e+00,-1.012119193132186012e-01
3.563716934967895433e-01,0.000000000000000000e+00,-1.273434082963143643e+00,-1.047207998159720432e-01
3.264458837311965400e-01,0.000000000000000000e+00,-1.273509583925356070e+00,-1.082316022479599127e-01
3.472237666766098130e-01,0.000000000000000000e+00,-1.273587624250728023e+00,-1.117443921130636397e-01
3.805029640171606053e-01,0.000000000000000000e+00,-1.273668210197997919e+00,-1.152592350609360494e-01
3.928853613568953351e-01,0.000000000000000000e+00,-1.273751348238154169e+00,-1.187761968864808892e-01
3.618884183928027798e-01,0.000000000000000000e+00,-1.273837045051818162e+00,-1.222953435392426513e-01
2.795026479790915785e-01,0.000000000000000000e+00,-1.273925307534337970e+00,-1.258167411258330759e-01
1.525713172056206990e-01,0.000000000000000000e+00,-1.274016142793980677e+00,-1.293404559157576017e-01
-1.961291820545528114e-15,0.000000000000000000e+00,-1.274109558153919686e+00,-1.328665543455045395e-01
-1.525713172056177569e-01,0.000000000000000000e+00,-1.274205561155405508e+00,-1.363951030244709983e-01
-2.795026479790946872e-01,0.000000000000000000e+00,-1.274304159555960325e+00,-1.399261687390378484e-01
-3.618884183928011700e-01,0.000000000000000000e+00,-1.274405361333521114e+00,-1.434598184592914549e-01
-3.928853613568943914e-01,0.000000000000000000e+00,-1.274509174685734880e+00,-1.469961193418702905e-01
-3.805029640171597172e-01,0.000000000000000000e+00,-1.274615608033228931e+00,-1.505351387357058979e-01
-3.472237666766138653e-01,0.000000000000000000e+00,-1.274724670019533379e+00,-1.540769441890201819e-01
-3.264458837311929873e-01,0.000000000000000000e+00,-1.274836369513441259e+00,-1.576216034507798014e-01
-3.563716934967832151e-01,0.000000000000000000e+00,-1.274950715610847496e+00,-1.611691844798031070e-01
-4.724828284504728471e-01,0.000000000000000000e+00,-1.275067717635745668e+00,-1.647197554468506908e-01
-7.000422464373587950e-01,0.000000000000000000e+00,-1.275187385141697050e+00,-1.682733847416528761e-01
-1.048090065904163870e+00,0.000000000000000000e+00,-1.275309727914442082e+00,-1.718301409777858169e-01
-1.506144121470743169e+00,0.000000000000000000e+00,-1.275434755973438250e+00,-1.753900929972989076e-01
